Year,EndDate,day.of.year,Station,Net,Species,totcount,LG,Morts
2010,8/16/2010,228,218,218E,FHSC,5,NA,NA
2010,8/16/2010,228,218,218E,HBWF,4,NA,NA
2010,8/16/2010,228,218,218E,LSCS,1,1,NA
2010,8/16/2010,228,218,218E,LSCS,3,2,NA
2010,8/16/2010,228,218,218E,NNSB,1,NA,NA
2010,8/16/2010,228,218,218E,RBSM,2,NA,NA
2010,8/16/2010,228,218,218E,RDWF,1,NA,NA
2010,8/16/2010,228,218,218E,SFCD,2,NA,NA
2010,8/16/2010,228,218,218W,ARCD,3,NA,NA
2010,8/16/2010,228,218,218W,ARCS,8,1,NA
2010,8/16/2010,228,218,218W,ARCS,5,2,NA
2010,8/16/2010,228,218,218W,ARCS,1,3,NA
2010,8/16/2010,228,218,218W,ARFL,44,NA,NA
2010,8/16/2010,228,218,218W,BDWF,1,1,NA
2010,8/16/2010,228,218,218W,FHSC,29,NA,NA
2010,8/16/2010,228,218,218W,LSCS,2,1,NA
2010,8/16/2010,228,218,218W,LSCS,13,2,NA
2010,8/16/2010,228,218,218W,RBSM,3,NA,NA
2010,8/16/2010,228,218,218W,SFCD,1,NA,NA
2010,8/16/2010,228,220,220E,ARCD,1,NA,NA
2010,8/16/2010,228,220,220E,ARCS,5,1,NA
2010,8/16/2010,228,220,220E,ARCS,8,2,NA
2010,8/16/2010,228,220,220E,ARCS,4,3,NA
2010,8/16/2010,228,220,220E,ARFL,8,NA,NA
2010,8/16/2010,228,220,220E,BDWF,2,2,NA
2010,8/16/2010,228,220,220E,BDWF,1,3,NA
2010,8/16/2010,228,220,220E,DLVN,1,2,NA
2010,8/16/2010,228,220,220E,FHSC,14,NA,NA
2010,8/16/2010,228,220,220E,HBWF,9,NA,NA
2010,8/16/2010,228,220,220E,LSCS,4,1,NA
2010,8/16/2010,228,220,220E,LSCS,7,2,NA
2010,8/16/2010,228,220,220E,NNSB,1,NA,NA
2010,8/16/2010,228,220,220E,SFCD,1,NA,NA
2010,8/16/2010,228,220,220W,ARCS,5,1,NA
2010,8/16/2010,228,220,220W,ARCS,5,2,NA
2010,8/16/2010,228,220,220W,ARFL,7,NA,NA
2010,8/16/2010,228,220,220W,BDWF,1,2,NA
2010,8/16/2010,228,220,220W,DLVN,3,1,NA
2010,8/16/2010,228,220,220W,DLVN,8,2,NA
2010,8/16/2010,228,220,220W,FHSC,19,NA,NA
2010,8/16/2010,228,220,220W,HBWF,2,NA,NA
2010,8/16/2010,228,220,220W,LSCS,1,1,NA
2010,8/16/2010,228,220,220W,LSCS,2,2,NA
2010,8/16/2010,228,220,220W,SFCD,2,NA,NA
2010,8/17/2010,229,218,218E,ARCD,4,NA,NA
2010,8/17/2010,229,218,218E,ARCS,5,1,NA
2010,8/17/2010,229,218,218E,ARCS,10,2,NA
2010,8/17/2010,229,218,218E,ARCS,3,3,NA
2010,8/17/2010,229,218,218E,ARFL,9,NA,NA
2010,8/17/2010,229,218,218E,BDWF,2,1,NA
2010,8/17/2010,229,218,218E,BDWF,2,3,NA
2010,8/17/2010,229,218,218E,DLVN,1,1,NA
2010,8/17/2010,229,218,218E,DLVN,1,2,NA
2010,8/17/2010,229,218,218E,FHSC,15,NA,NA
2010,8/17/2010,229,218,218E,HBWF,1,NA,NA
2010,8/17/2010,229,218,218E,LSCS,5,1,NA
2010,8/17/2010,229,218,218E,LSCS,30,2,NA
2010,8/17/2010,229,218,218E,RBSM,6,NA,NA
2010,8/17/2010,229,218,218E,SFCD,5,NA,NA
2010,8/17/2010,229,218,218W,ARCD,3,NA,NA
2010,8/17/2010,229,218,218W,ARCS,40,1,NA
2010,8/17/2010,229,218,218W,ARCS,119,2,NA
2010,8/17/2010,229,218,218W,ARCS,9,3,NA
2010,8/17/2010,229,218,218W,ARFL,230,NA,NA
2010,8/17/2010,229,218,218W,BDWF,5,1,NA
2010,8/17/2010,229,218,218W,BDWF,10,2,NA
2010,8/17/2010,229,218,218W,BDWF,7,3,NA
2010,8/17/2010,229,218,218W,DLVN,4,1,NA
2010,8/17/2010,229,218,218W,DLVN,4,2,NA
2010,8/17/2010,229,218,218W,FHSC,90,NA,NA
2010,8/17/2010,229,218,218W,HBWF,8,NA,NA
2010,8/17/2010,229,218,218W,LSCS,30,1,NA
2010,8/17/2010,229,218,218W,LSCS,29,2,NA
2010,8/17/2010,229,218,218W,RBSM,40,NA,NA
2010,8/17/2010,229,218,218W,SFCD,8,NA,NA
2010,8/17/2010,229,220,220E,ARCS,2,1,NA
2010,8/17/2010,229,220,220E,ARCS,8,2,NA
2010,8/17/2010,229,220,220E,ARCS,1,3,NA
2010,8/17/2010,229,220,220E,ARFL,3,NA,NA
2010,8/17/2010,229,220,220E,BDWF,4,2,NA
2010,8/17/2010,229,220,220E,BDWF,1,3,NA
2010,8/17/2010,229,220,220E,DLVN,1,1,NA
2010,8/17/2010,229,220,220E,FHSC,16,NA,NA
2010,8/17/2010,229,220,220E,HBWF,3,NA,NA
2010,8/17/2010,229,220,220E,LSCS,2,1,NA
2010,8/17/2010,229,220,220E,LSCS,1,2,NA
2010,8/17/2010,229,220,220E,RBSM,1,NA,NA
2010,8/17/2010,229,220,220E,SFCD,1,NA,NA
2010,8/17/2010,229,220,220W,ARCD,1,NA,NA
2010,8/17/2010,229,220,220W,ARCS,2,2,NA
2010,8/17/2010,229,220,220W,ARFL,17,NA,NA
2010,8/17/2010,229,220,220W,BDWF,2,2,NA
2010,8/17/2010,229,220,220W,DLVN,1,1,NA
2010,8/17/2010,229,220,220W,DLVN,3,2,NA
2010,8/17/2010,229,220,220W,FHSC,25,NA,NA
2010,8/17/2010,229,220,220W,GRAY,1,NA,NA
2010,8/17/2010,229,220,220W,HBWF,1,NA,NA
2010,8/17/2010,229,220,220W,SFCD,1,NA,NA
2010,8/18/2010,230,214,214E,ARCS,3,1,NA
2010,8/18/2010,230,214,214E,ARCS,8,2,NA
2010,8/18/2010,230,214,214E,ARCS,1,3,NA
2010,8/18/2010,230,214,214E,ARFL,7,NA,NA
2010,8/18/2010,230,214,214E,BDWF,1,1,NA
2010,8/18/2010,230,214,214E,BDWF,9,2,NA
2010,8/18/2010,230,214,214E,BDWF,1,3,NA
2010,8/18/2010,230,214,214E,DLVN,2,2,NA
2010,8/18/2010,230,214,214E,HBWF,1,NA,NA
2010,8/18/2010,230,214,214E,LSCS,4,1,NA
2010,8/18/2010,230,214,214E,LSCS,2,2,NA
2010,8/18/2010,230,214,214E,RBSM,17,NA,NA
2010,8/18/2010,230,214,214E,RDWF,3,NA,NA
2010,8/18/2010,230,214,214W,ARCD,1,NA,NA
2010,8/18/2010,230,214,214W,ARCS,8,1,NA
2010,8/18/2010,230,214,214W,ARCS,50,2,NA
2010,8/18/2010,230,214,214W,ARFL,29,NA,NA
2010,8/18/2010,230,214,214W,BDWF,6,1,NA
2010,8/18/2010,230,214,214W,BDWF,17,2,NA
2010,8/18/2010,230,214,214W,FHSC,14,NA,NA
2010,8/18/2010,230,214,214W,LSCS,2,1,NA
2010,8/18/2010,230,214,214W,LSCS,1,2,NA
2010,8/18/2010,230,214,214W,RBSM,20,NA,NA
2010,8/18/2010,230,214,214W,RDWF,2,NA,NA
2010,8/18/2010,230,214,214W,SFCD,6,NA,NA
2010,8/18/2010,230,218,218E,ARCD,11,NA,NA
2010,8/18/2010,230,218,218E,ARCS,5,2,NA
2010,8/18/2010,230,218,218E,ARCS,7,3,NA
2010,8/18/2010,230,218,218E,ARFL,7,NA,NA
2010,8/18/2010,230,218,218E,FHSC,4,NA,NA
2010,8/18/2010,230,218,218E,HBWF,6,NA,NA
2010,8/18/2010,230,218,218E,LSCS,2,1,NA
2010,8/18/2010,230,218,218E,LSCS,50,2,NA
2010,8/18/2010,230,218,218E,SFCD,27,NA,NA
2010,8/18/2010,230,218,218W,ARCD,11,NA,NA
2010,8/18/2010,230,218,218W,ARCS,1,1,NA
2010,8/18/2010,230,218,218W,ARCS,9,2,NA
2010,8/18/2010,230,218,218W,ARCS,3,3,NA
2010,8/18/2010,230,218,218W,ARFL,19,NA,NA
2010,8/18/2010,230,218,218W,BDWF,1,2,NA
2010,8/18/2010,230,218,218W,DLVN,1,2,NA
2010,8/18/2010,230,218,218W,FHSC,27,NA,NA
2010,8/18/2010,230,218,218W,LSCS,4,1,NA
2010,8/18/2010,230,218,218W,LSCS,9,2,NA
2010,8/18/2010,230,218,218W,RBSM,3,NA,NA
2010,8/18/2010,230,218,218W,SFCD,17,NA,NA
2010,8/18/2010,230,220,220E,ARCD,18,NA,NA
2010,8/18/2010,230,220,220E,ARCS,5,2,NA
2010,8/18/2010,230,220,220E,ARCS,6,3,NA
2010,8/18/2010,230,220,220E,ARFL,3,NA,NA
2010,8/18/2010,230,220,220E,BDWF,1,2,NA
2010,8/18/2010,230,220,220E,DLVN,1,2,NA
2010,8/18/2010,230,220,220E,FHSC,22,NA,NA
2010,8/18/2010,230,220,220E,LSCS,3,1,NA
2010,8/18/2010,230,220,220E,LSCS,3,2,NA
2010,8/18/2010,230,220,220E,RBSM,2,NA,NA
2010,8/18/2010,230,220,220E,SFCD,6,NA,NA
2010,8/18/2010,230,220,220W,ARCD,6,NA,NA
2010,8/18/2010,230,220,220W,ARCS,1,1,NA
2010,8/18/2010,230,220,220W,ARCS,3,2,NA
2010,8/18/2010,230,220,220W,ARFL,5,NA,NA
2010,8/18/2010,230,220,220W,BDWF,5,2,NA
2010,8/18/2010,230,220,220W,DLVN,6,1,NA
2010,8/18/2010,230,220,220W,DLVN,2,2,NA
2010,8/18/2010,230,220,220W,FHSC,14,NA,NA
2010,8/18/2010,230,220,220W,HBWF,2,NA,NA
2010,8/18/2010,230,220,220W,LSCS,1,2,NA
2010,8/18/2010,230,220,220W,RBSM,6,NA,NA
2010,8/18/2010,230,220,220W,SFCD,2,NA,NA
2010,8/18/2010,230,230,230N,ARCD,1,NA,NA
2010,8/18/2010,230,230,230N,ARCS,2,2,NA
2010,8/18/2010,230,230,230N,ARFL,11,NA,NA
2010,8/18/2010,230,230,230N,BDWF,5,2,NA
2010,8/18/2010,230,230,230N,BDWF,1,3,NA
2010,8/18/2010,230,230,230N,FHSC,17,NA,NA
2010,8/18/2010,230,230,230N,GRAY,1,NA,NA
2010,8/18/2010,230,230,230N,LSCS,1,1,NA
2010,8/18/2010,230,230,230N,LSCS,1,2,NA
2010,8/18/2010,230,230,230N,SFCD,4,NA,NA
2010,8/18/2010,230,230,230S,ARCD,2,NA,NA
2010,8/18/2010,230,230,230S,ARCS,1,3,NA
2010,8/18/2010,230,230,230S,ARFL,18,NA,NA
2010,8/18/2010,230,230,230S,BDWF,9,2,NA
2010,8/18/2010,230,230,230S,BDWF,1,3,NA
2010,8/18/2010,230,230,230S,BRCS,2,NA,NA
2010,8/18/2010,230,230,230S,DLVN,2,1,NA
2010,8/18/2010,230,230,230S,DLVN,1,2,NA
2010,8/18/2010,230,230,230S,FHSC,11,NA,NA
2010,8/18/2010,230,230,230S,GRAY,1,NA,NA
2010,8/18/2010,230,230,230S,LSCS,3,1,NA
2010,8/18/2010,230,230,230S,LSCS,2,2,NA
2010,8/18/2010,230,230,230S,RDWF,1,NA,NA
2010,8/18/2010,230,230,230S,SFCD,2,NA,NA
2010,8/19/2010,231,214,214E,ARCS,1,2,NA
2010,8/19/2010,231,214,214E,ARFL,1,NA,NA
2010,8/19/2010,231,214,214E,BDWF,1,1,NA
2010,8/19/2010,231,214,214E,BDWF,7,2,NA
2010,8/19/2010,231,214,214E,FHSC,2,NA,NA
2010,8/19/2010,231,214,214E,HBWF,1,NA,NA
2010,8/19/2010,231,214,214E,LSCS,1,1,NA
2010,8/19/2010,231,214,214E,LSCS,2,2,NA
2010,8/19/2010,231,214,214E,RBSM,1,NA,NA
2010,8/19/2010,231,214,214W,ARCS,3,1,NA
2010,8/19/2010,231,214,214W,ARCS,7,2,NA
2010,8/19/2010,231,214,214W,ARCS,1,3,NA
2010,8/19/2010,231,214,214W,ARFL,16,NA,NA
2010,8/19/2010,231,214,214W,BDWF,4,1,NA
2010,8/19/2010,231,214,214W,BDWF,3,2,NA
2010,8/19/2010,231,214,214W,BDWF,2,3,NA
2010,8/19/2010,231,214,214W,FHSC,25,NA,NA
2010,8/19/2010,231,214,214W,HBWF,1,NA,NA
2010,8/19/2010,231,214,214W,LSCS,2,1,NA
2010,8/19/2010,231,214,214W,RBSM,33,NA,NA
2010,8/19/2010,231,214,214W,SFCD,2,NA,NA
2010,8/19/2010,231,218,218E,ARCD,11,NA,NA
2010,8/19/2010,231,218,218E,ARCS,5,1,NA
2010,8/19/2010,231,218,218E,ARCS,25,2,NA
2010,8/19/2010,231,218,218E,ARCS,6,3,NA
2010,8/19/2010,231,218,218E,ARFL,5,NA,NA
2010,8/19/2010,231,218,218E,FHSC,13,NA,NA
2010,8/19/2010,231,218,218E,LSCS,18,1,NA
2010,8/19/2010,231,218,218E,LSCS,17,2,NA
2010,8/19/2010,231,218,218E,RBSM,27,NA,NA
2010,8/19/2010,231,218,218E,SFCD,36,NA,NA
2010,8/19/2010,231,218,218W,ARCD,5,NA,NA
2010,8/19/2010,231,218,218W,ARCS,21,2,NA
2010,8/19/2010,231,218,218W,ARCS,1,3,NA
2010,8/19/2010,231,218,218W,ARFL,17,NA,NA
2010,8/19/2010,231,218,218W,BDWF,2,2,NA
2010,8/19/2010,231,218,218W,BDWF,2,3,NA
2010,8/19/2010,231,218,218W,DLVN,1,1,NA
2010,8/19/2010,231,218,218W,FHSC,27,NA,NA
2010,8/19/2010,231,218,218W,LSCS,23,1,NA
2010,8/19/2010,231,218,218W,LSCS,10,2,NA
2010,8/19/2010,231,218,218W,RBSM,34,NA,NA
2010,8/19/2010,231,218,218W,SFCD,21,NA,NA
2010,8/19/2010,231,220,220E,ARCS,2,1,NA
2010,8/19/2010,231,220,220E,ARCS,17,2,NA
2010,8/19/2010,231,220,220E,ARCS,64,3,NA
2010,8/19/2010,231,220,220E,ARFL,4,NA,NA
2010,8/19/2010,231,220,220E,BDWF,3,2,NA
2010,8/19/2010,231,220,220E,BDWF,1,3,NA
2010,8/19/2010,231,220,220E,DLVN,4,1,NA
2010,8/19/2010,231,220,220E,DLVN,2,2,NA
2010,8/19/2010,231,220,220E,FHSC,34,NA,NA
2010,8/19/2010,231,220,220E,HBWF,6,NA,NA
2010,8/19/2010,231,220,220E,LSCS,1,1,NA
2010,8/19/2010,231,220,220E,LSCS,19,2,NA
2010,8/19/2010,231,220,220E,SFCD,2,NA,NA
2010,8/19/2010,231,220,220W,ARCD,2,NA,NA
2010,8/19/2010,231,220,220W,ARCS,3,2,NA
2010,8/19/2010,231,220,220W,ARFL,5,NA,NA
2010,8/19/2010,231,220,220W,BDWF,10,2,NA
2010,8/19/2010,231,220,220W,BDWF,2,3,NA
2010,8/19/2010,231,220,220W,FHSC,40,NA,NA
2010,8/19/2010,231,220,220W,LSCS,2,1,NA
2010,8/19/2010,231,220,220W,LSCS,2,2,NA
2010,8/19/2010,231,220,220W,RBSM,7,NA,NA
2010,8/19/2010,231,220,220W,SFCD,1,NA,NA
2010,8/19/2010,231,230,230N,ARFL,12,NA,NA
2010,8/19/2010,231,230,230N,FHSC,4,NA,NA
2010,8/19/2010,231,230,230N,RBSM,1,NA,NA
2010,8/19/2010,231,230,230S,ARCS,2,2,NA
2010,8/19/2010,231,230,230S,ARFL,28,NA,NA
2010,8/19/2010,231,230,230S,BDWF,4,2,NA
2010,8/19/2010,231,230,230S,DLVN,2,1,NA
2010,8/19/2010,231,230,230S,FHSC,10,NA,NA
2010,8/19/2010,231,230,230S,GRAY,1,NA,NA
2010,8/19/2010,231,230,230S,LSCS,1,1,NA
2010,8/19/2010,231,230,230S,LSCS,2,2,NA
2010,8/19/2010,231,230,230S,NNSB,1,NA,NA
2010,8/19/2010,231,230,230S,RDWF,1,NA,NA
2010,8/20/2010,232,214,214E,ARCD,1,NA,NA
2010,8/20/2010,232,214,214E,ARCS,5,2,NA
2010,8/20/2010,232,214,214E,ARCS,1,3,NA
2010,8/20/2010,232,214,214E,ARFL,2,NA,NA
2010,8/20/2010,232,214,214E,BDWF,8,2,NA
2010,8/20/2010,232,214,214E,BDWF,1,3,NA
2010,8/20/2010,232,214,214E,DLVN,1,1,NA
2010,8/20/2010,232,214,214E,FHSC,5,NA,NA
2010,8/20/2010,232,214,214E,HBWF,1,NA,NA
2010,8/20/2010,232,214,214E,LSCS,4,1,NA
2010,8/20/2010,232,214,214E,LSCS,5,2,NA
2010,8/20/2010,232,214,214E,RBSM,2,NA,NA
2010,8/20/2010,232,214,214E,SFCD,2,NA,NA
2010,8/20/2010,232,214,214W,ARCS,2,1,NA
2010,8/20/2010,232,214,214W,ARCS,6,2,NA
2010,8/20/2010,232,214,214W,ARFL,9,NA,NA
2010,8/20/2010,232,214,214W,BDWF,1,1,NA
2010,8/20/2010,232,214,214W,BDWF,2,2,NA
2010,8/20/2010,232,214,214W,DLVN,4,1,NA
2010,8/20/2010,232,214,214W,DLVN,2,2,NA
2010,8/20/2010,232,214,214W,FHSC,6,NA,NA
2010,8/20/2010,232,214,214W,HBWF,2,NA,NA
2010,8/20/2010,232,214,214W,LSCS,1,1,NA
2010,8/20/2010,232,214,214W,RBSM,8,NA,NA
2010,8/20/2010,232,218,218E,ARCD,6,NA,NA
2010,8/20/2010,232,218,218E,ARCS,2,1,NA
2010,8/20/2010,232,218,218E,ARCS,19,2,NA
2010,8/20/2010,232,218,218E,ARCS,4,3,NA
2010,8/20/2010,232,218,218E,ARFL,7,NA,NA
2010,8/20/2010,232,218,218E,BDWF,1,1,NA
2010,8/20/2010,232,218,218E,BDWF,1,2,NA
2010,8/20/2010,232,218,218E,BRCS,1,NA,NA
2010,8/20/2010,232,218,218E,FHSC,34,NA,NA
2010,8/20/2010,232,218,218E,LSCS,15,1,NA
2010,8/20/2010,232,218,218E,LSCS,18,2,NA
2010,8/20/2010,232,218,218E,RBSM,5,NA,NA
2010,8/20/2010,232,218,218E,SFCD,32,NA,NA
2010,8/20/2010,232,218,218W,ARCD,3,NA,NA
2010,8/20/2010,232,218,218W,ARCS,2,1,NA
2010,8/20/2010,232,218,218W,ARCS,14,2,NA
2010,8/20/2010,232,218,218W,ARCS,1,3,NA
2010,8/20/2010,232,218,218W,ARFL,9,NA,NA
2010,8/20/2010,232,218,218W,BDWF,6,2,NA
2010,8/20/2010,232,218,218W,BRCS,1,NA,NA
2010,8/20/2010,232,218,218W,FHSC,17,NA,NA
2010,8/20/2010,232,218,218W,HBWF,7,NA,NA
2010,8/20/2010,232,218,218W,LSCS,16,1,NA
2010,8/20/2010,232,218,218W,LSCS,29,2,NA
2010,8/20/2010,232,218,218W,RBSM,18,NA,NA
2010,8/20/2010,232,218,218W,SFCD,9,NA,NA
2010,8/20/2010,232,220,220E,ARCD,1,NA,NA
2010,8/20/2010,232,220,220E,ARCS,15,2,NA
2010,8/20/2010,232,220,220E,ARCS,36,3,NA
2010,8/20/2010,232,220,220E,ARFL,2,NA,NA
2010,8/20/2010,232,220,220E,BDWF,1,2,NA
2010,8/20/2010,232,220,220E,DLVN,3,1,NA
2010,8/20/2010,232,220,220E,FHSC,26,NA,NA
2010,8/20/2010,232,220,220E,HBWF,3,NA,NA
2010,8/20/2010,232,220,220E,LSCS,3,1,NA
2010,8/20/2010,232,220,220E,LSCS,29,2,NA
2010,8/20/2010,232,220,220E,RBSM,1,NA,NA
2010,8/20/2010,232,220,220E,SFCD,2,NA,NA
2010,8/20/2010,232,220,220W,ARCS,2,1,NA
2010,8/20/2010,232,220,220W,ARCS,3,2,NA
2010,8/20/2010,232,220,220W,ARCS,2,3,NA
2010,8/20/2010,232,220,220W,ARFL,5,NA,NA
2010,8/20/2010,232,220,220W,BDWF,10,2,NA
2010,8/20/2010,232,220,220W,BDWF,2,3,NA
2010,8/20/2010,232,220,220W,DLVN,5,1,NA
2010,8/20/2010,232,220,220W,DLVN,12,2,NA
2010,8/20/2010,232,220,220W,FHSC,37,NA,NA
2010,8/20/2010,232,220,220W,HBWF,1,NA,NA
2010,8/20/2010,232,220,220W,LSCS,1,1,NA
2010,8/20/2010,232,220,220W,LSCS,9,2,NA
2010,8/20/2010,232,220,220W,SFCD,1,NA,NA
2010,8/20/2010,232,230,230N,ARCS,3,1,NA
2010,8/20/2010,232,230,230N,ARCS,16,2,NA
2010,8/20/2010,232,230,230N,ARFL,21,NA,NA
2010,8/20/2010,232,230,230N,BDWF,9,1,NA
2010,8/20/2010,232,230,230N,BDWF,74,2,NA
2010,8/20/2010,232,230,230N,DLVN,2,1,NA
2010,8/20/2010,232,230,230N,FHSC,41,NA,NA
2010,8/20/2010,232,230,230N,LSCS,1,1,NA
2010,8/20/2010,232,230,230N,RBSM,10,NA,NA
2010,8/20/2010,232,230,230N,RDWF,1,NA,NA
2010,8/20/2010,232,230,230N,SFCD,1,NA,NA
2010,8/20/2010,232,230,230S,ARCS,12,1,NA
2010,8/20/2010,232,230,230S,ARCS,33,2,NA
2010,8/20/2010,232,230,230S,ARCS,2,3,NA
2010,8/20/2010,232,230,230S,ARFL,54,NA,NA
2010,8/20/2010,232,230,230S,BDWF,6,1,NA
2010,8/20/2010,232,230,230S,BDWF,309,2,NA
2010,8/20/2010,232,230,230S,BDWF,3,3,NA
2010,8/20/2010,232,230,230S,BRCS,1,NA,NA
2010,8/20/2010,232,230,230S,DLVN,1,1,NA
2010,8/20/2010,232,230,230S,DLVN,10,2,NA
2010,8/20/2010,232,230,230S,FHSC,23,NA,NA
2010,8/20/2010,232,230,230S,LSCS,16,1,NA
2010,8/20/2010,232,230,230S,LSCS,9,2,NA
2010,8/20/2010,232,230,230S,PINK,1,NA,NA
2010,8/20/2010,232,230,230S,RBSM,2,NA,NA
2010,8/20/2010,232,230,230S,SFCD,1,NA,NA
2010,8/21/2010,233,218,218E,ARCD,5,NA,NA
2010,8/21/2010,233,218,218E,ARCS,13,2,NA
2010,8/21/2010,233,218,218E,ARCS,13,3,NA
2010,8/21/2010,233,218,218E,ARFL,10,NA,NA
2010,8/21/2010,233,218,218E,BDWF,1,2,NA
2010,8/21/2010,233,218,218E,BDWF,1,3,NA
2010,8/21/2010,233,218,218E,DLVN,1,2,NA
2010,8/21/2010,233,218,218E,FHSC,45,NA,NA
2010,8/21/2010,233,218,218E,HBWF,5,NA,NA
2010,8/21/2010,233,218,218E,LSCS,5,1,NA
2010,8/21/2010,233,218,218E,LSCS,18,2,NA
2010,8/21/2010,233,218,218E,RBSM,7,NA,NA
2010,8/21/2010,233,218,218E,SFCD,15,NA,NA
2010,8/21/2010,233,218,218W,ARCS,11,1,NA
2010,8/21/2010,233,218,218W,ARCS,36,2,NA
2010,8/21/2010,233,218,218W,ARCS,2,3,NA
2010,8/21/2010,233,218,218W,ARFL,14,NA,NA
2010,8/21/2010,233,218,218W,BDWF,2,1,NA
2010,8/21/2010,233,218,218W,BDWF,9,2,NA
2010,8/21/2010,233,218,218W,BDWF,1,3,NA
2010,8/21/2010,233,218,218W,DLVN,20,1,NA
2010,8/21/2010,233,218,218W,DLVN,33,2,NA
2010,8/21/2010,233,218,218W,FHSC,37,NA,NA
2010,8/21/2010,233,218,218W,HBWF,2,NA,NA
2010,8/21/2010,233,218,218W,LSCS,7,1,NA
2010,8/21/2010,233,218,218W,LSCS,35,2,NA
2010,8/21/2010,233,218,218W,NNSB,1,NA,NA
2010,8/21/2010,233,218,218W,RBSM,8,NA,NA
2010,8/21/2010,233,218,218W,SFCD,12,NA,NA
2010,8/21/2010,233,220,220E,ARCD,2,NA,NA
2010,8/21/2010,233,220,220E,ARCS,5,2,NA
2010,8/21/2010,233,220,220E,ARCS,1,3,NA
2010,8/21/2010,233,220,220E,ARFL,5,NA,NA
2010,8/21/2010,233,220,220E,BDWF,1,2,NA
2010,8/21/2010,233,220,220E,BDWF,1,3,NA
2010,8/21/2010,233,220,220E,DLVN,2,1,NA
2010,8/21/2010,233,220,220E,DLVN,2,2,NA
2010,8/21/2010,233,220,220E,FHSC,21,NA,NA
2010,8/21/2010,233,220,220E,HBWF,15,NA,NA
2010,8/21/2010,233,220,220E,LSCS,6,1,NA
2010,8/21/2010,233,220,220E,LSCS,61,2,NA
2010,8/21/2010,233,220,220E,RBSM,9,NA,NA
2010,8/21/2010,233,220,220E,SFCD,10,NA,NA
2010,8/21/2010,233,220,220W,ARFL,2,NA,NA
2010,8/21/2010,233,220,220W,BDWF,4,2,NA
2010,8/21/2010,233,220,220W,BDWF,7,3,NA
2010,8/21/2010,233,220,220W,DLVN,8,1,NA
2010,8/21/2010,233,220,220W,DLVN,3,2,NA
2010,8/21/2010,233,220,220W,FHSC,28,NA,NA
2010,8/21/2010,233,220,220W,HBWF,1,NA,NA
2010,8/21/2010,233,220,220W,LSCS,6,2,NA
2010,8/21/2010,233,220,220W,SFCD,4,NA,NA
2010,8/21/2010,233,230,230N,ARCS,2,1,NA
2010,8/21/2010,233,230,230N,ARCS,3,2,NA
2010,8/21/2010,233,230,230N,ARFL,6,NA,NA
2010,8/21/2010,233,230,230N,BDWF,3,1,NA
2010,8/21/2010,233,230,230N,BDWF,2,2,NA
2010,8/21/2010,233,230,230N,FHSC,20,NA,NA
2010,8/21/2010,233,230,230N,GRAY,1,NA,NA
2010,8/21/2010,233,230,230N,RBSM,1,NA,NA
2010,8/21/2010,233,230,230S,ARCS,1,1,NA
2010,8/21/2010,233,230,230S,ARCS,3,2,NA
2010,8/21/2010,233,230,230S,ARFL,13,NA,NA
2010,8/21/2010,233,230,230S,BDWF,10,1,NA
2010,8/21/2010,233,230,230S,BDWF,20,2,NA
2010,8/21/2010,233,230,230S,FHSC,21,NA,NA
2010,8/21/2010,233,230,230S,LSCS,5,1,NA
2010,8/23/2010,235,214,214E,ARCD,1,NA,NA
2010,8/23/2010,235,214,214E,ARCS,3,1,NA
2010,8/23/2010,235,214,214E,ARCS,5,2,NA
2010,8/23/2010,235,214,214E,ARFL,4,NA,NA
2010,8/23/2010,235,214,214E,BDWF,1,1,NA
2010,8/23/2010,235,214,214E,BDWF,3,2,NA
2010,8/23/2010,235,214,214E,BDWF,1,3,NA
2010,8/23/2010,235,214,214E,DLVN,1,1,NA
2010,8/23/2010,235,214,214E,FHSC,2,NA,NA
2010,8/23/2010,235,214,214E,GRAY,1,NA,NA
2010,8/23/2010,235,214,214E,HBWF,1,NA,NA
2010,8/23/2010,235,214,214E,LSCS,1,2,NA
2010,8/23/2010,235,214,214E,NNSB,1,NA,NA
2010,8/23/2010,235,214,214E,PINK,1,NA,NA
2010,8/23/2010,235,214,214E,RBSM,1,NA,NA
2010,8/23/2010,235,214,214E,RDWF,1,NA,NA
2010,8/23/2010,235,214,214E,SFCD,1,NA,NA
2010,8/23/2010,235,214,214W,ARCD,1,NA,NA
2010,8/23/2010,235,214,214W,ARCS,16,1,NA
2010,8/23/2010,235,214,214W,ARCS,40,2,NA
2010,8/23/2010,235,214,214W,ARFL,33,NA,NA
2010,8/23/2010,235,214,214W,BDWF,1,1,NA
2010,8/23/2010,235,214,214W,BDWF,11,2,NA
2010,8/23/2010,235,214,214W,BDWF,1,3,NA
2010,8/23/2010,235,214,214W,DLVN,6,1,NA
2010,8/23/2010,235,214,214W,DLVN,9,2,NA
2010,8/23/2010,235,214,214W,FHSC,6,NA,NA
2010,8/23/2010,235,214,214W,GRAY,1,NA,NA
2010,8/23/2010,235,214,214W,HBWF,1,NA,NA
2010,8/23/2010,235,214,214W,LSCS,13,1,NA
2010,8/23/2010,235,214,214W,LSCS,4,2,NA
2010,8/23/2010,235,214,214W,NNSB,1,NA,NA
2010,8/23/2010,235,214,214W,RBSM,18,NA,NA
2010,8/23/2010,235,218,218E,ARCD,4,NA,NA
2010,8/23/2010,235,218,218E,ARCS,9,2,NA
